"","latitude","longitude","elevation","aspect","slope","meso_rel","class","browsing_index","bio1","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","elevation_aws_wgs84","slope_aws_wgs84","northness_aws_wgs84","eastness_aws_wgs84","tri_aws_wgs84","hli_aws_wgs84","twi_aws_wgs84","tpimeso_aws_wgs84","treeheight","elevation_srtm_wgs84","slope_srtm_wgs84","northness_srtm_wgs84","eastness_srtm_wgs84","tri_srtm_wgs84","hli_srtm_wgs84","tpi_srtm_wgs84","class_code"
"T1S1S1300",-41.58709,-71.8035,1319,148,39,"flatcv","Subalpine forest","no_use",5.44399738311768,10.6255521774292,0.346811026334763,1257.44396972656,219.4267578125,35.6492958068848,51.4159812927246,539.406799316406,149.150833129883,149.150833129883,539.406799316406,10.6065893173218,49.2671318054199,416.979034423828,17.5611400604248,-3.96738624572754,21.528528213501,0.346811026334763,10.6255521774292,1400.63513183594,30.307056427002,-0.992449939250946,0.0611519813537598,16.4866962432861,0.450229614973068,5.58819055557251,15.4153432846069,18.333179473877,1321.27575683594,16.9308948516846,-0.369627743959427,0.906991243362427,698.265319824219,0.371134787797928,196.280944824219,9
"T1S1S1400",-41.586173,-71.801472,1400,71,10,"flatcv","Subalpine forest","no_use",5.8575177192688,11.0594167709351,0.742980241775513,1307.83837890625,226.805923461914,37.7090454101562,51.1293601989746,558.707092285156,155.938598632812,155.938598632812,558.707092285156,10.6777038574219,49.3888511657715,418.286285400391,18.050910949707,-3.56813669204712,21.6190490722656,0.742980241775513,11.0594167709351,1415.46301269531,24.2626247406006,-0.832954525947571,0.537544548511505,15.378833770752,0.410013198852539,5.17583847045898,7.97076988220215,14.3422069549561,1237.79602050781,19.4305191040039,-0.233397051692009,0.929715752601624,743.638671875,0.373897403478622,171.371017456055,9
"T1S2N0700",-41.6091,-71.550883,698,350,5,NA,"Dry forest","low",8.79655075073242,14.4537086486816,3.26645350456238,1288.2626953125,221.210220336914,39.5384101867676,54.7117347717285,564.396484375,147.791931152344,147.791931152344,557.895812988281,11.8892345428467,50.207275390625,451.710205078125,22.2962741851807,-1.38364207744598,23.6799163818359,3.56027913093567,14.4537086486816,718.12158203125,14.3673439025879,0.985664665699005,0.166796311736107,7.32919979095459,0.831876814365387,6.24595832824707,-6.55720663070679,11.2305841445923,692.005249023438,15.2201452255249,0.997608363628387,-0.0679751336574554,545.050598144531,0.695366144180298,-55.7873001098633,4
"T1S2N0800",-41.61205,-71.54991,799,300,33,"flatcx","Dry forest","moderate",8.29418087005615,13.9309387207031,2.78265357017517,1218.78002929688,213.574523925781,36.4632034301758,54.8215141296387,533.554138183594,138.388214111328,138.388214111328,532.660705566406,11.7753934860229,50.1502151489258,450.291473388672,21.6487789154053,-1.83134436607361,23.4801216125488,2.82314205169678,13.9309387207031,809.209594726562,21.3825702667236,0.947130858898163,-0.31723827123642,12.1330003738403,0.914606630802155,7.0238299369812,-9.76818943023682,8.58962345123291,796.691223144531,18.6086750030518,0.997341156005859,-0.0719952806830406,662.668518066406,0.731631875038147,-27.0158996582031,4
"T1S2N0900",-41.61502,-71.54933,898,11,20,"flatcv","Dry forest","low",7.67588329315186,13.2758798599243,2.1943576335907,1152.03161621094,204.592651367188,33.584903717041,55.1312065124512,507.191345214844,129.578063964844,129.578063964844,507.191345214844,11.6228446960449,49.9667091369629,447.778015136719,20.8705005645752,-2.38923001289368,23.259729385376,2.1943576335907,13.2758798599243,921.665771484375,23.9178276062012,0.998781621456146,-0.0144123742356896,11.7509174346924,0.924321413040161,5.23040246963501,-10.3356294631958,5.10050868988037,924.055603027344,19.5645561218262,0.996966481208801,-0.0549754723906517,702.371154785156,0.739654541015625,-5.16304302215576,4
"T1S2N1000",-41.61662,-71.54818,997,335,33,"convex","Dry forest","moderate",7.31905841827393,12.8978805541992,1.85414350032806,1113.87097167969,199.011932373047,31.9979858398438,55.2840232849121,492.272003173828,124.642860412598,124.642860412598,492.272003173828,11.5344867706299,49.8550758361816,446.285095214844,20.4209156036377,-2.71342778205872,23.1343421936035,1.85414350032806,12.8978805541992,1009.62561035156,28.1681251525879,0.937541306018829,-0.335402727127075,17.0660667419434,0.95905327796936,4.4400486946106,-12.2994585037231,0,998.1748046875,19.642936706543,0.997178196907043,-0.0311917904764414,711.802307128906,0.73781019449234,11.1354608535767,4
"T1S2N1100",-41.61819,-71.54639,1103,310,29,"irreg","Shrubland","no_use",6.93074083328247,12.4866952896118,1.48323535919189,1072.24560546875,192.643524169922,30.3469181060791,55.4058723449707,475.848327636719,119.411254882812,119.411254882812,475.848327636719,11.441107749939,49.740364074707,444.6474609375,19.9341812133789,-3.06602764129639,23.000207901001,1.48323535919189,12.4866952896118,1111.26489257812,21.6322059631348,0.9536372423172,-0.280748158693314,12.2034034729004,0.916418433189392,7.86369752883911,-10.7412509918213,1.47204613685608,1078.640625,19.5266304016113,0.997947156429291,0.0106599191203713,720.41015625,0.732036948204041,34.8194770812988,3
"T1S2N1200",-41.619722,-71.5445,1189,290,10,NA,"Shrubland","no_use",6.59983205795288,12.1369113922119,1.16726791858673,1035.88098144531,186.75862121582,28.9297046661377,55.437183380127,461.061767578125,114.878021240234,114.878021240234,461.061767578125,11.3648080825806,49.6037406921387,443.411743164062,19.5351963043213,-3.37535738945007,22.9105529785156,1.16726791858673,12.1369113922119,1213.74621582031,26.2272090911865,0.964815199375153,-0.258008509874344,15.0027284622192,0.951328158378601,5.46125745773315,-12.5147180557251,0.00241683213971555,1145.66284179688,19.2459602355957,0.958010196685791,0.143267750740051,731.846801757812,0.704869210720062,60.8921012878418,3
"T1S2N1300",-41.622583,-71.546367,1315,335,19,NA,"Shrubland","low",6.03409957885742,11.5380735397339,0.632317364215851,998.11474609375,181.370574951172,27.2132892608643,55.6795043945312,446.691467285156,109.916938781738,109.916938781738,446.691467285156,11.245361328125,49.4946098327637,441.009063720703,18.8419189453125,-3.87800049781799,22.7199211120605,0.632317364215851,11.5380735397339,1313.69104003906,19.6791400909424,0.938118040561676,-0.342662692070007,11.4927062988281,0.900089859962463,4.18936777114868,-7.84249782562256,0,1266.77355957031,18.2797069549561,0.962142169475555,0.144603058695793,697.779541015625,0.702078819274902,77.5530776977539,3
"T1S2N1400",-41.625583,-71.544861,1384,5,25,NA,"Subalpine forest","low",5.54717588424683,11.0329847335815,0.165995463728905,968.296508789062,175.603744506836,25.8419418334961,55.5887870788574,433.637725830078,106.033386230469,106.033386230469,433.637725830078,11.1578903198242,49.3694801330566,439.595886230469,18.2624244689941,-4.33774614334106,22.600170135498,0.165995463728905,11.0329847335815,1420.86474609375,27.0551643371582,0.98536229133606,0.158050060272217,14.7175369262695,0.915316164493561,4.46937465667725,-11.3450880050659,9.68045520782471,1368.65637207031,16.4220771789551,0.841445028781891,0.414705455303192,634.683776855469,0.634525537490845,117.607208251953,9
"T1S2N1500",-41.627783,-71.54395,1500,0,22,NA,"Subalpine forest","low",5.27655601501465,10.7525568008423,-0.093771792948246,950.911560058594,172.322128295898,25.0444774627686,55.5531158447266,426.121978759766,103.776176452637,103.776176452637,426.121978759766,11.1094388961792,49.3058204650879,438.928558349609,17.9390926361084,-4.59217929840088,22.5312728881836,-0.093771792948246,10.7525568008423,1501.4736328125,23.0628032684326,0.835251867771149,0.549297749996185,14.7165594100952,0.801328778266907,5.37077379226685,-8.4234790802002,13.416298866272,1426.43029785156,15.7045822143555,0.728078186511993,0.594789564609528,599.828430175781,0.584042310714722,136.466903686523,9
"T1S2N1600",-41.630556,-71.546167,1595,355,20,NA,"Subalpine forest","no_use",4.78418684005737,10.2308797836304,-0.55963522195816,930.988464355469,168.759704589844,23.8327407836914,55.5784912109375,417.853942871094,100.6923828125,100.6923828125,417.853942871094,11.0187482833862,49.2365493774414,436.734313964844,17.342399597168,-5.03683233261108,22.3792304992676,-0.55963522195816,10.2308797836304,1615.62390136719,12.3608274459839,0.988051950931549,0.119383506476879,6.11506700515747,0.817470192909241,6.72245359420776,-6.12233114242554,6.02985572814941,1536.47094726562,12.8531637191772,0.687720537185669,0.625632345676422,507.657165527344,0.575659930706024,156.90837097168,9
"T1S2S0600",-41.59123,-71.57207,598,165,17,NA,"Wet forest","low",9.14877510070801,14.7910566329956,3.62301135063171,1392.01477050781,236.979019165039,43.7653694152832,54.2044830322266,606.397033691406,161.929214477539,161.929214477539,597.921691894531,11.8581209182739,50.0931587219238,451.219116210938,22.6762447357178,-0.995333313941956,23.6715774536133,3.96023368835449,14.7910566329956,616.047973632812,13.6575088500977,-0.999128043651581,-0.0154929338023067,6.28142356872559,0.600636601448059,6.1801700592041,6.81220245361328,12.2844562530518,597.118347167969,12.098334312439,-0.999072372913361,-0.0271965619176626,479.036987304688,0.455932080745697,-71.9938278198242,5
"T1S2S0700",-41.58622,-71.56232,692,175,25,NA,"Wet forest","low",8.45026397705078,14.0656805038452,2.94781494140625,1273.82849121094,218.395309448242,39.1357841491699,53.2584571838379,548.392150878906,148.083374023438,148.083374023438,548.392150878906,11.6766805648804,49.7978134155273,449.293609619141,21.791332244873,-1.65464293956757,23.4459762573242,2.94781494140625,14.0656805038452,717.653686523438,27.279483795166,-0.988929927349091,-0.0402104444801807,14.5491905212402,0.501996219158173,7.8869833946228,11.499137878418,16.9911613464355,741.802490234375,20.6260948181152,-0.990426421165466,-0.135257661342621,773.90869140625,0.421337276697159,-95.6189270019531,5
"T1S2S0800",-41.58502,-71.55977,798,180,25,"convex","Wet forest","moderate",7.98052740097046,13.5676031112671,2.50373029708862,1213.46801757812,208.861938476562,36.8322334289551,53.1058006286621,523.086303710938,140.562744140625,140.562744140625,523.086303710938,11.5574626922607,49.645378112793,447.380462646484,21.2097988128662,-2.066819190979,23.2766189575195,2.50373029708862,13.5676031112671,816.193420410156,25.3609199523926,-0.995860934257507,-0.00839303527027369,13.1433935165405,0.508190274238586,9.03924942016602,12.864275932312,16.6685237884521,838.228942871094,20.8203639984131,-0.990008294582367,-0.102996565401554,788.669494628906,0.414685845375061,-43.5722503662109,5
"T1S2S0900",-41.58409,-71.55686,895,200,40,"convex","Wet forest","no_use",7.60897016525269,13.1747426986694,2.15068006515503,1164.75842285156,201.002059936523,35.0279312133789,52.920654296875,502.132781982422,134.594055175781,134.594055175781,502.132781982422,11.4686937332153,49.5291213989258,445.919616699219,20.7503261566162,-2.40144062042236,23.1517677307129,2.15068006515503,13.1747426986694,913.591064453125,37.9576034545898,-0.907614648342133,-0.417829394340515,25.7364864349365,0.552705466747284,4.45197486877441,18.459451675415,16.7212448120117,915.717224121094,20.5218048095703,-0.989786624908447,-0.0442037843167782,799.511596679688,0.406093657016754,2.84234595298767,5
"T1S2S1000",-41.58294,-71.55518,994,35,20,"flat","Shrubland","no_use",7.18588066101074,12.7268037796021,1.74719023704529,1113.78698730469,192.43879699707,33.13232421875,52.6564178466797,479.809173583984,128.415237426758,128.415237426758,479.809173583984,11.3698501586914,49.4018630981445,444.248046875,20.2240409851074,-2.78736448287964,23.0114059448242,1.74719023704529,12.7268037796021,1018.87658691406,32.8953437805176,-0.960231184959412,-0.278747349977493,20.0920734405518,0.532021701335907,6.7384147644043,16.0053749084473,5.73501682281494,1003.33807373047,19.9735698699951,-0.9891357421875,0.0226265918463469,813.537109375,0.39762681722641,54.8026809692383,3
"T1S2S1100",-41.581778,-71.554423,1095,180,28,"flat","Subalpine forest","no_use",6.8132495880127,12.3317937850952,1.39138329029083,1071.33374023438,185.147445678711,31.5401020050049,52.4077911376953,461.086395263672,123.289161682129,123.289161682129,461.086395263672,11.2829723358154,49.2916259765625,442.7626953125,19.7588710784912,-3.12825441360474,22.8871250152588,1.39138329029083,12.3317937850952,1113.90075683594,36.7159080505371,-0.977737128734589,-0.204791083931923,22.2112579345703,0.479079842567444,6.39784908294678,20.0824584960938,24.0362129211426,1079.98852539062,19.4634075164795,-0.98834216594696,0.075687013566494,826.88330078125,0.391410529613495,99.210090637207,9
"T1S2S1200",-41.580766,-71.552341,1215,35,25,NA,"Subalpine forest","no_use",6.52140378952026,12.0212821960449,1.11416161060333,1033.33923339844,178.497695922852,30.163537979126,52.1620254516602,444.087219238281,118.785369873047,118.785369873047,444.087219238281,11.2165517807007,49.2370529174805,441.49853515625,19.3882942199707,-3.3904390335083,22.7787322998047,1.11416161060333,12.0212821960449,1223.62976074219,37.7746315002441,-0.963259696960449,-0.257073581218719,23.7031421661377,0.490816682577133,3.92380619049072,21.1623382568359,18.4108009338379,1139.8935546875,18.0897426605225,-0.942396402359009,0.218205496668816,796.901062011719,0.382918745279312,142.90690612793,9
